number,value,datetime_start,datetime_complete,duration,params_balancing,params_contrast_method,params_feature_selection,params_leaf_size,params_n_jobs,params_n_neighbors,params_number_features,params_p,params_weights,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
20,0.2683646168966161,2022-10-18 22:45:55.390182,2022-10-18 22:46:17.041774,0 days 00:00:21.651592,smoteen,Helmert,Lasso,50,2,11,23.0,2,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=50,
                                                                        n_jobs=2,
                                                                        n_neighbors=11),
                                             number=23,
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,Lasso,23.0,yes,0.4147520031869016,0.4150233430818216,0.19596241701286884,0.44266113230145127,0.4147520031869016,0.2888429892560859,0.2683646168966161,0.06628795465713995,0.29000156712674646,0.2888429892560859,COMPLETE
21,0.22802575782895254,2022-10-18 22:46:17.193774,2022-10-18 22:46:44.860258,0 days 00:00:27.666484,smoteen,Helmert,Lasso,45,2,11,13.0,4,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=45,
                                                                        n_jobs=2,
                                                                        n_neighbors=11,
                                                                        p=4,
                                                                        weights='distance'),
                                             number=13,
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,Lasso,13.0,yes,1.0,1.0,1.0,1.0,1.0,0.25852467624703446,0.22802575782895254,0.05486185890806498,0.26708721101218397,0.25852467624703446,COMPLETE
22,0.24396892900961628,2022-10-18 22:46:45.017256,2022-10-18 22:46:50.708341,0 days 00:00:05.691085,smoteen,Helmert,FeatureImportance_ET,33,2,11,22.0,3,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=33,
                                                                        n_jobs=2,
                                                                        n_neighbors=11,
                                                                        p=3,
                                                                        weights='distance'),
                                             number=22,
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,FeatureImportance_ET,22.0,yes,1.0,1.0,1.0,1.0,1.0,0.27228682170542634,0.24396892900961628,0.020484104397319597,0.24282354646040924,0.27228682170542634,COMPLETE
23,0.28537036414695216,2022-10-18 22:46:50.866337,2022-10-18 22:47:11.728837,0 days 00:00:20.862500,smoteen,Helmert,Lasso,22,2,5,7.0,3,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=22,
                                                                        n_jobs=2,
                                                                        p=3,
                                                                        weights='distance'),
                                             number=7,
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,Lasso,7.0,yes,0.954922537915094,0.9692186152383684,0.9567260553611513,0.9861152441474408,0.954922537915094,0.3173618666606223,0.28537036414695216,0.12067981338313634,0.42760180773529965,0.3173618666606223,COMPLETE
24,0.28922849426850145,2022-10-18 22:47:11.878838,2022-10-18 22:47:33.287850,0 days 00:00:21.409012,smoteen,Helmert,Lasso,26,2,5,5.0,3,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_month',
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=26,
                                                                        n_jobs=2,
                                                                        p=3),
                                             number=5,
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,Lasso,5.0,yes,0.37704224792818347,0.4106372877620788,0.27774071477969586,0.5146398656307304,0.37704224792818347,0.30388673557278206,0.28922849426850145,0.04649296584480478,0.3584138586902874,0.30388673557278206,COMPLETE
25,0.27840382558119464,2022-10-18 22:47:33.448849,2022-10-18 22:47:44.421578,0 days 00:00:10.972729,smoteen,Helmert,FeatureWiz,21,2,5,,3,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_month',
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(leaf_size=21,
                                                                        n_jobs=2,
                                                                        p=3),
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,FeatureWiz,,yes,0.41801301809021546,0.4445114083034792,0.23485779506309942,0.5320946121211273,0.41801301809021546,0.27825009066594136,0.27840382558119464,0.048230886027105124,0.28938881493998553,0.27825009066594136,COMPLETE
26,0.27753650342232744,2022-10-18 22:47:44.585578,2022-10-18 22:48:05.456030,0 days 00:00:20.870452,smoteen,Backward Difference,Lasso,29,2,11,5.0,3,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=29,
                                                                        n_jobs=2,
                                                                        n_neighbors=11,
                                                                        p=3),
                                             number=5,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,Lasso,5.0,yes,0.34346026032454086,0.3560115043023399,0.16514589484601253,0.3956065477544284,0.34346026032454086,0.32884801366033517,0.27753650342232744,0.060303076839842144,0.3245580644300459,0.32884801366033517,COMPLETE
27,0.2505828644079946,2022-10-18 22:48:05.611027,2022-10-18 22:48:10.247655,0 days 00:00:04.636628,smoteen,Helmert,ANOVA,15,2,5,6.0,4,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=KNeighborsClassifier(leaf_size=15,
                                                                        n_jobs=2,
                                                                        p=4,
                                                                        weights='distance'),
                                             number=6,
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,ANOVA,6.0,yes,0.8972355435074658,0.9268833922615635,0.9045388633140578,0.9690929666388581,0.8972355435074658,0.2959948320413437,0.2505828644079946,0.04395278714121342,0.28477033285252246,0.2959948320413437,COMPLETE
28,0.2624557823527263,2022-10-18 22:48:10.398654,2022-10-18 22:48:31.924625,0 days 00:00:21.525971,smoteen,Helmert,Lasso,37,2,5,1.0,4,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_month',
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=37,
                                                                        n_jobs=2,
                                                                        p=4),
                                             number=1,
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,Lasso,1.0,yes,0.2674825738195808,0.2526431967170136,0.056919330360977155,0.2428376425454227,0.2674825738195808,0.27175925925925926,0.2624557823527263,0.05445388499854146,0.26989950288024817,0.27175925925925926,COMPLETE
29,0.2794766261688855,2022-10-18 22:48:32.073416,2022-10-18 22:48:53.068513,0 days 00:00:20.995097,smoteen,Helmert,Lasso,17,2,3,8.0,3,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=17,
                                                                        n_jobs=2,
                                                                        n_neighbors=3,
                                                                        p=3),
                                             number=8,
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,Lasso,8.0,yes,0.3890440977192035,0.42486764685300366,0.3004308893612919,0.533301571261549,0.3890440977192035,0.31392118863049095,0.2794766261688855,0.08813772613733069,0.3239900700569947,0.31392118863049095,COMPLETE
30,0.27644505917680756,2022-10-18 22:48:53.220515,2022-10-18 22:49:14.114768,0 days 00:00:20.894253,smoteen,Helmert,Lasso,11,2,5,7.0,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=11,
                                                                        n_jobs=2,
                                                                        weights='distance'),
                                             number=7,
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,Lasso,7.0,yes,0.954922537915094,0.9692186152383684,0.9567260553611513,0.9861152441474408,0.954922537915094,0.3127480091270381,0.27644505917680756,0.09916139489011411,0.39853442614122075,0.3127480091270381,COMPLETE
31,0.2642721543557122,2022-10-18 22:49:14.269772,2022-10-18 22:49:35.440247,0 days 00:00:21.170475,smoteen,Sum,Lasso,25,2,5,8.0,3,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=25,
                                                                        n_jobs=2,
                                                                        p=3,
                                                                        weights='distance'),
                                             number=8,
                                             scaling_indicator='yes'))])",smoteen,no,Sum,,Lasso,8.0,yes,0.977424172566284,0.9865416684884449,0.9812233154536091,0.9965703634131892,0.977424172566284,0.29416092449038184,0.2642721543557122,0.0872173981811275,0.31925094999936227,0.29416092449038184,COMPLETE
32,0.2505525697573286,2022-10-18 22:49:35.586247,2022-10-18 22:49:42.802021,0 days 00:00:07.215774,smoteen,Sum,MutualInformation,39,2,11,2.0,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=KNeighborsClassifier(leaf_size=39,
                                                                        n_jobs=2,
                                                                        n_neighbors=11,
                                                                        weights='distance'),
                                             number=2,
                                             scaling_indicator='yes'))])",smoteen,no,Sum,,MutualInformation,2.0,yes,0.8672738032075357,0.881787104088474,0.8390724059214211,0.9007367185312031,0.8672738032075357,0.24922915061123954,0.2505525697573286,-0.005458855425172572,0.2625854779255605,0.24922915061123954,COMPLETE
33,0.24369870617585657,2022-10-18 22:49:42.974033,2022-10-18 22:49:48.411669,0 days 00:00:05.437636,smoteen,Sum,FeatureImportance_ET,30,2,9,9.0,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(n_jobs=2,
                                                                        n_neighbors=9,
                                                                        weights='distance'),
                                             number=9,
                                             scaling_indicator='yes'))])",smoteen,no,Sum,,FeatureImportance_ET,9.0,yes,0.8314867056578649,0.8651791513556529,0.8059869630010379,0.912844735658341,0.8314867056578649,0.27833405110536896,0.24369870617585657,0.0050391512947539924,0.2628040564087076,0.27833405110536896,COMPLETE
34,0.2688542041299642,2022-10-18 22:49:48.602667,2022-10-18 22:50:15.661202,0 days 00:00:27.058535,smoteen,Backward Difference,Lasso,36,2,7,6.0,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=36,
                                                                        n_jobs=2,
                                                                        n_neighbors=7,
                                                                        weights='distance'),
                                             number=6,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,Lasso,6.0,yes,0.917949219385403,0.9458822577946133,0.9210155041183139,0.9788311216472813,0.917949219385403,0.3099734424346828,0.2688542041299642,0.0576519639245723,0.33429278890409336,0.3099734424346828,COMPLETE
35,0.2560369700000602,2022-10-18 22:50:15.816192,2022-10-18 22:51:11.859612,0 days 00:00:56.043420,smoteen,Helmert,BorutaShap,42,2,5,,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=KNeighborsClassifier(leaf_size=42,
                                                                        n_jobs=2,
                                                                        weights='distance'),
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,BorutaShap,,yes,1.0,1.0,1.0,1.0,1.0,0.2664456684346525,0.2560369700000602,0.06171674627749087,0.25336086457505025,0.2664456684346525,COMPLETE
36,0.22723973125915756,2022-10-18 22:51:12.013827,2022-10-18 22:51:18.457049,0 days 00:00:06.443222,no,Backward Difference,Lasso,40,2,11,11.0,3,distance,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=40,
                                                                        n_jobs=2,
                                                                        n_neighbors=11,
                                                                        p=3,
                                                                        weights='distance'),
                                             number=11,
                                             scaling_indicator='yes'))])",no,no,Backward Difference,,Lasso,11.0,yes,0.963588702480814,0.9780140616885058,0.964179261400881,0.9948956977426987,0.963588702480814,0.24690819695664656,0.22723973125915756,-0.028349163225680984,0.21047389662589935,0.24690819695664656,COMPLETE
37,0.24930257357237554,2022-10-18 22:51:18.615051,2022-10-18 22:52:17.507105,0 days 00:00:58.892054,smoteen,Helmert,BorutaShap,31,2,9,,3,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=KNeighborsClassifier(leaf_size=31,
                                                                        n_jobs=2,
                                                                        n_neighbors=9,
                                                                        p=3),
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,BorutaShap,,yes,0.5075859496501186,0.5310622114338329,0.3162306231869617,0.5858718943142437,0.5075859496501186,0.26195458769663177,0.24930257357237554,0.03391318628685095,0.2511248433744965,0.26195458769663177,COMPLETE
38,0.22756535038932146,2022-10-18 22:52:17.667105,2022-10-18 22:52:23.491460,0 days 00:00:05.824355,no,Helmert,Lasso,24,2,5,6.0,3,uniform,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                             'Timestamp_day_of_month',
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=24,
                                                                        n_jobs=2,
                                                                        p=3),
                                             number=6,
                                             scaling_indicator='yes'))])",no,no,Helmert,,Lasso,6.0,yes,0.3119364171640853,0.3355540311454262,0.24011880329796853,0.5618587239983076,0.3119364171640853,0.24497739018087858,0.22756535038932146,0.037720175533786385,0.2124654532106922,0.24497739018087858,COMPLETE
39,0.26919678550958054,2022-10-18 22:52:23.641454,2022-10-18 22:52:44.683709,0 days 00:00:21.042255,smoteen,Polynomial,Lasso,20,2,5,6.0,2,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                             'Timestamp_day_of_month',
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=20,
                                                                        n_jobs=2),
                                             number=6,
                                             scaling_indicator='yes'))])",smoteen,no,Polynomial,,Lasso,6.0,yes,0.361102286149486,0.38974647842907234,0.22582179089787272,0.47967567832021857,0.361102286149486,0.3083638386448464,0.26919678550958054,0.09522512438219448,0.3493103857547483,0.3083638386448464,COMPLETE
