number,value,datetime_start,datetime_complete,duration,params_balancing,params_boosting_type,params_contrast_method,params_device_type,params_drop_rate,params_feature_selection,params_gpu_use_dp,params_is_unbalance,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_number_features,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
28,0.18930911787263274,2022-10-19 12:55:44.167654,2022-10-19 12:55:49.353046,0 days 00:00:05.185392,smoteen,gbdt,Backward Difference,gpu,,FeatureImportance_ET,False,false,0.012002054776044819,63,10,13,1.0086953460735526,100,295,1.0,1.2185740708866108,19.216584705349156,0.7404623369391012,9,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.012002054776044819,
                                                                  max_bin=63,
                                                                  max_depth=10,
                                                                  min_child_samples=13,
                                                                  min_split_gain=1.0086953460735526,
                                                                  num_leaves=295,
                                                                  random_state=120,
                                                                  reg_alpha=1.2185740708866108,
                                                                  reg_lambda=19.216584705349156,
                                                                  subsample=0.7404623369391012,
                                                                  subsample_freq=9),
                                             number=1))])",smoteen,no,Backward Difference,,FeatureImportance_ET,1.0,no,0.4426852102165157,0.3586270774140037,0.27537935512637807,0.3538193946747464,0.4426852102165157,0.25145792722547106,0.18930911787263274,0.001430566863397489,0.18651906914889096,0.25145792722547106,COMPLETE
29,0.22862163685870907,2022-10-19 12:55:49.536765,2022-10-19 12:55:55.545668,0 days 00:00:06.008903,no,gbdt,Helmert,gpu,,Lasso,False,true,0.24862135351168396,63,3,95,0.2340381037740702,100,3499,29.0,18.240415557915366,3.552887848814704,0.5719859174374383,10,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.24862135351168396,
                                                                  max_bin=63,
                                                                  max_depth=3,
                                                                  min_child_samples=95,
                                                                  min_split_gain=0.2340381037740702,
                                                                  num_leaves=3499,
                                                                  random_state=120,
                                                                  reg_alpha=18.240415557915366,
                                                                  reg_lambda=3.552887848814704,
                                                                  subsample=0.5719859174374383,
                                                                  subsample_freq=10),
                                             number=29))])",no,no,Helmert,,Lasso,29.0,no,0.25,0.22862184038199998,0.0,0.21061197916666666,0.25,0.25,0.22862163685870907,0.0,0.21061197916666666,0.25,COMPLETE
30,0.257360823657891,2022-10-19 12:55:55.706650,2022-10-19 12:56:02.096204,0 days 00:00:06.389554,no,dart,Helmert,gpu,0.0869481458347236,Lasso,False,false,0.0825579604993022,63,5,86,0.14118802346646947,100,1257,30.0,1.9441968898563762,0.16507423916338954,0.6652539467449206,5,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                                                  device_type='gpu',
                                                                  drop_rate=0.0869481458347236,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.0825579604993022,
                                                                  max_bin=63,
                                                                  max_depth=5,
                                                                  min_child_samples=86,
                                                                  min_split_gain=0.14118802346646947,
                                                                  num_leaves=1257,
                                                                  random_state=120,
                                                                  reg_alpha=1.9441968898563762,
                                                                  reg_lambda=0.16507423916338954,
                                                                  subsample=0.6652539467449206,
                                                                  subsample_freq=5),
                                             number=30))])",no,no,Helmert,,Lasso,30.0,no,0.2952372386874912,0.28787981517119166,0.0789842989683473,0.30396106714466087,0.2952372386874912,0.26882716049382716,0.257360823657891,0.05437805803171927,0.27060250946969694,0.26882716049382716,COMPLETE
31,0.22862163685870907,2022-10-19 12:56:02.261770,2022-10-19 12:56:05.218050,0 days 00:00:02.956280,no,gbdt,Helmert,gpu,,ANOVA,False,true,0.067588209984661,63,4,98,1.7283440556245095,100,3100,30.0,14.212109546689794,38.014549854727484,0.6385837856004073,3,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.067588209984661,
                                                                  max_bin=63,
                                                                  max_depth=4,
                                                                  min_child_samples=98,
                                                                  min_split_gain=1.7283440556245095,
                                                                  num_leaves=3100,
                                                                  random_state=120,
                                                                  reg_alpha=14.212109546689794,
                                                                  reg_lambda=38.014549854727484,
                                                                  subsample=0.6385837856004073,
                                                                  subsample_freq=3),
                                             number=30))])",no,no,Helmert,,ANOVA,30.0,no,0.25,0.22862184038199998,0.0,0.21061197916666666,0.25,0.25,0.22862163685870907,0.0,0.21061197916666666,0.25,COMPLETE
32,0.26346153846153847,2022-10-19 12:56:05.362976,2022-10-19 12:56:11.646788,0 days 00:00:06.283812,no,dart,Polynomial,gpu,0.007832506838335288,Lasso,False,false,0.08423062731930145,63,4,75,0.34363192037212303,100,849,30.0,1.4336797473029952,0.7151801708620881,0.8091261598080883,5,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                                                  device_type='gpu',
                                                                  drop_rate=0.007832506838335288,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.08423062731930145,
                                                                  max_bin=63,
                                                                  max_depth=4,
                                                                  min_child_samples=75,
                                                                  min_split_gain=0.34363192037212303,
                                                                  num_leaves=849,
                                                                  random_state=120,
                                                                  reg_alpha=1.4336797473029952,
                                                                  reg_lambda=0.7151801708620881,
                                                                  subsample=0.8091261598080883,
                                                                  subsample_freq=5),
                                             number=30))])",no,no,Polynomial,,Lasso,30.0,no,0.3620303461380983,0.4061193006761243,0.3231848574195691,0.8204041969364614,0.3620303461380983,0.26735752225093307,0.26346153846153847,0.06718451275771913,0.37835916096785666,0.26735752225093307,COMPLETE
33,0.32516884591616474,2022-10-19 12:56:11.832371,2022-10-19 12:56:18.237873,0 days 00:00:06.405502,no,dart,Polynomial,gpu,0.0008200851442045979,Lasso,False,false,0.06300137499890789,63,5,83,0.288018985591997,100,493,25.0,0.5458068378935435,0.2678878202809939,0.7929875690269279,3,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                                                  device_type='gpu',
                                                                  drop_rate=0.0008200851442045979,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.06300137499890789,
                                                                  max_bin=63,
                                                                  max_depth=5,
                                                                  min_child_samples=83,
                                                                  min_split_gain=0.288018985591997,
                                                                  num_leaves=493,
                                                                  random_state=120,
                                                                  reg_alpha=0.5458068378935435,
                                                                  reg_lambda=0.2678878202809939,
                                                                  subsample=0.7929875690269279,
                                                                  subsample_freq=3),
                                             number=25))])",no,no,Polynomial,,Lasso,25.0,no,0.4181905117713032,0.4817018537176951,0.40451950841388423,0.9146214773737676,0.4181905117713032,0.3139380940508032,0.32516884591616474,0.16112577894870314,0.41889533196791257,0.3139380940508032,COMPLETE
34,0.22862163685870907,2022-10-19 12:56:18.415236,2022-10-19 12:56:24.724487,0 days 00:00:06.309251,no,dart,Polynomial,gpu,0.18494451697764885,Lasso,False,false,0.09617188687097336,63,6,73,0.5144377457255046,100,825,25.0,1.0335099491397777,0.18354943121043696,0.9274331019436587,1,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                                                  device_type='gpu',
                                                                  drop_rate=0.18494451697764885,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.09617188687097336,
                                                                  max_bin=63,
                                                                  max_depth=6,
                                                                  min_child_samples=73,
                                                                  min_split_gain=0.5144377457255046,
                                                                  num_leaves=825,
                                                                  random_state=120,
                                                                  reg_alpha=1.0335099491397777,
                                                                  reg_lambda=0.18354943121043696,
                                                                  subsample=0.9274331019436587,
                                                                  subsample_freq=1),
                                             number=25))])",no,no,Polynomial,,Lasso,25.0,no,0.25,0.22862184038199998,0.0,0.21061197916666666,0.25,0.25,0.22862163685870907,0.0,0.21061197916666666,0.25,COMPLETE
35,0.23782055910966093,2022-10-19 12:56:24.890969,2022-10-19 12:56:43.829949,0 days 00:00:18.938980,no,dart,Polynomial,gpu,0.03709963227906517,BorutaShap,False,true,0.0305594690759399,63,5,87,0.31178287167720653,100,195,,0.2361738802120823,0.5976650305850607,0.6526717289788725,3,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                                                  device_type='gpu',
                                                                  drop_rate=0.03709963227906517,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.0305594690759399,
                                                                  max_bin=63,
                                                                  max_depth=5,
                                                                  min_child_samples=87,
                                                                  min_split_gain=0.31178287167720653,
                                                                  num_leaves=195,
                                                                  random_state=120,
                                                                  reg_alpha=0.2361738802120823,
                                                                  reg_lambda=0.5976650305850607,
                                                                  subsample=0.6526717289788725,
                                                                  subsample_freq=3)))])",no,no,Polynomial,,BorutaShap,,no,0.2681327160493827,0.23631585757912354,0.04707082344719148,0.2215289524789614,0.2681327160493827,0.26926058437686345,0.23782055910966093,0.049795293648294416,0.222582928802589,0.26926058437686345,COMPLETE
36,0.22862163685870907,2022-10-19 12:56:43.995821,2022-10-19 12:56:46.659624,0 days 00:00:02.663803,no,dart,Backward Difference,gpu,0.00010390884117154454,FeatureImportance_ET,False,false,0.14241024166410815,63,5,75,1.1468792062740736,100,1342,25.0,2.9539315610573493,1.998309419198377,0.8311440679799819,5,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                                                  device_type='gpu',
                                                                  drop_rate=0.00010390884117154454,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.14241024166410815,
                                                                  max_bin=63,
                                                                  max_depth=5,
                                                                  min_child_samples=75,
                                                                  min_split_gain=1.1468792062740736,
                                                                  num_leaves=1342,
                                                                  random_state=120,
                                                                  reg_alpha=2.9539315610573493,
                                                                  reg_lambda=1.998309419198377,
                                                                  subsample=0.8311440679799819,
                                                                  subsample_freq=5),
                                             number=25))])",no,no,Backward Difference,,FeatureImportance_ET,25.0,no,0.2520833333333333,0.2327677624602333,0.03486572407908287,0.2940829103473581,0.2520833333333333,0.25,0.22862163685870907,0.0,0.21061197916666666,0.25,COMPLETE
37,0.22862163685870907,2022-10-19 12:56:46.824512,2022-10-19 12:56:52.391957,0 days 00:00:05.567445,no,dart,Polynomial,gpu,0.006565461494138635,FeatureWiz,False,false,0.030518025754246426,63,3,80,0.1807604681953482,100,1296,,4.573204905516073,1.5201742464099175,0.7788887527334685,6,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                                                  device_type='gpu',
                                                                  drop_rate=0.006565461494138635,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.030518025754246426,
                                                                  max_bin=63,
                                                                  max_depth=3,
                                                                  min_child_samples=80,
                                                                  min_split_gain=0.1807604681953482,
                                                                  num_leaves=1296,
                                                                  random_state=120,
                                                                  reg_alpha=4.573204905516073,
                                                                  reg_lambda=1.5201742464099175,
                                                                  subsample=0.7788887527334685,
                                                                  subsample_freq=6)))])",no,no,Polynomial,,FeatureWiz,,no,0.25,0.22862184038199998,0.0,0.21061197916666666,0.25,0.25,0.22862163685870907,0.0,0.21061197916666666,0.25,COMPLETE
38,0.22927223737871016,2022-10-19 12:56:52.563990,2022-10-19 12:57:12.296337,0 days 00:00:19.732347,smoteen,gbdt,Helmert,gpu,,Lasso,False,false,0.03594242490494786,63,4,69,0.9382545056634483,100,733,30.0,0.6435324039872039,0.41348848676903394,0.5776119231301634,8,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.03594242490494786,
                                                                  max_bin=63,
                                                                  max_depth=4,
                                                                  min_child_samples=69,
                                                                  min_split_gain=0.9382545056634483,
                                                                  num_leaves=733,
                                                                  random_state=120,
                                                                  reg_alpha=0.6435324039872039,
                                                                  reg_lambda=0.41348848676903394,
                                                                  subsample=0.5776119231301634,
                                                                  subsample_freq=8),
                                             number=30))])",smoteen,no,Helmert,,Lasso,30.0,no,0.5402918115243532,0.41874702225058424,0.29492217402753207,0.4187165920769307,0.5402918115243532,0.2833866794877607,0.22927223737871016,0.03050370720371165,0.2673678906766124,0.2833866794877607,COMPLETE
39,0.2368518984591623,2022-10-19 12:57:12.467188,2022-10-19 12:57:19.161416,0 days 00:00:06.694228,no,gbdt,Helmert,gpu,,Lasso,False,false,0.050235229761806215,63,5,47,0.16956290436190166,100,1277,25.0,3.0719037322772182,1.3305679818209672,0.840846800151895,7,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.050235229761806215,
                                                                  max_bin=63,
                                                                  max_depth=5,
                                                                  min_child_samples=47,
                                                                  min_split_gain=0.16956290436190166,
                                                                  num_leaves=1277,
                                                                  random_state=120,
                                                                  reg_alpha=3.0719037322772182,
                                                                  reg_lambda=1.3305679818209672,
                                                                  subsample=0.840846800151895,
                                                                  subsample_freq=7),
                                             number=25))])",no,no,Helmert,,Lasso,25.0,no,0.2594818376068376,0.24701042995686776,0.11089955889098208,0.3506035158005573,0.2594818376068376,0.2537808641975309,0.2368518984591623,0.08195028851080279,0.29472106427872985,0.2537808641975309,COMPLETE
