number,value,datetime_start,datetime_complete,duration,params_balancing,params_boosting_type,params_contrast_method,params_device_type,params_drop_rate,params_feature_selection,params_gpu_use_dp,params_is_unbalance,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_number_features,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
28,0.16856974137779426,2022-10-19 12:35:56.720800,2022-10-19 12:36:01.712493,0 days 00:00:04.991693,smoteen,gbdt,Polynomial,gpu,,ANOVA,False,true,0.010567525876342047,63,10,31,8.11074743446482,100,2791,7.0,0.40815766624832694,1.7642073283386754,0.612232966348041,3,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.010567525876342047,
                                                                  max_bin=63,
                                                                  max_depth=10,
                                                                  min_child_samples=31,
                                                                  min_split_gain=8.11074743446482,
                                                                  num_leaves=2791,
                                                                  random_state=120,
                                                                  reg_alpha=0.40815766624832694,
                                                                  reg_lambda=1.7642073283386754,
                                                                  subsample=0.612232966348041,
                                                                  subsample_freq=3),
                                             number=7))])",smoteen,no,Polynomial,,ANOVA,7.0,no,0.42189082012865936,0.2636172369162792,0.14831847915498508,0.3454758825120537,0.42189082012865936,0.23458763996554696,0.16856974137779426,-0.007571733806445557,0.24732286157611139,0.23458763996554696,COMPLETE
29,0.08080198045137311,2022-10-19 12:36:01.890587,2022-10-19 12:36:51.853356,0 days 00:00:49.962769,smoteen,gbdt,Polynomial,gpu,,BorutaShap,False,true,0.011987068864459306,63,5,49,9.355618797380068,100,586,,0.6989405456785881,0.3418441174818203,0.7279894176346662,1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.011987068864459306,
                                                                  max_bin=63,
                                                                  max_depth=5,
                                                                  min_child_samples=49,
                                                                  min_split_gain=9.355618797380068,
                                                                  num_leaves=586,
                                                                  random_state=120,
                                                                  reg_alpha=0.6989405456785881,
                                                                  reg_lambda=0.3418441174818203,
                                                                  subsample=0.7279894176346662,
                                                                  subsample_freq=1)))])",smoteen,no,Polynomial,,BorutaShap,,no,0.4393416398376469,0.26879844172289186,0.16471005282421267,0.3338628496454589,0.4393416398376469,0.21876614987080104,0.08080198045137311,-0.016365914708909707,0.16009853724270334,0.21876614987080104,COMPLETE
30,0.04795580585753104,2022-10-19 12:36:52.016689,2022-10-19 12:36:57.161888,0 days 00:00:05.145199,smoteen,gbdt,Sum,gpu,,FeatureImportance_ET,False,true,0.02802801790727257,63,11,25,3.417603549078398,100,541,13.0,0.2687166186317578,8.99775110715688,0.5494188863748716,1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.02802801790727257,
                                                                  max_bin=63,
                                                                  max_depth=11,
                                                                  min_child_samples=25,
                                                                  min_split_gain=3.417603549078398,
                                                                  num_leaves=541,
                                                                  random_state=120,
                                                                  reg_alpha=0.2687166186317578,
                                                                  reg_lambda=8.99775110715688,
                                                                  subsample=0.5494188863748716,
                                                                  subsample_freq=1),
                                             number=13))])",smoteen,no,Sum,,FeatureImportance_ET,13.0,no,0.3838953113665114,0.19711427187812314,0.11454393224149717,0.3341923967117781,0.3838953113665114,0.20285852713178296,0.04795580585753104,-0.021723156597224944,0.11687736581961877,0.20285852713178296,COMPLETE
31,0.22859158516980416,2022-10-19 12:36:57.325160,2022-10-19 12:37:03.272082,0 days 00:00:05.946922,no,gbdt,Polynomial,gpu,,Lasso,False,true,0.012016590994589776,63,7,91,8.522712367326552,100,1563,3.0,2.044486796235067,0.4645239952236408,0.7475925009717942,2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.012016590994589776,
                                                                  max_bin=63,
                                                                  max_depth=7,
                                                                  min_child_samples=91,
                                                                  min_split_gain=8.522712367326552,
                                                                  num_leaves=1563,
                                                                  random_state=120,
                                                                  reg_alpha=2.044486796235067,
                                                                  reg_lambda=0.4645239952236408,
                                                                  subsample=0.7475925009717942,
                                                                  subsample_freq=2),
                                             number=3))])",no,no,Polynomial,,Lasso,3.0,no,0.25,0.22859163282347905,0.0,0.21056069848744294,0.25,0.25,0.22859158516980416,0.0,0.21056091707516342,0.25,COMPLETE
32,0.12866271512712799,2022-10-19 12:37:03.442916,2022-10-19 12:37:11.680495,0 days 00:00:08.237579,smoteen,dart,Sum,gpu,0.054640254233434514,FeatureWiz,False,true,0.023743510801055377,63,9,55,5.519443890843494,100,1318,,1.5534410747076202,1.3752295358985582,0.7754216241777776,2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                                                  device_type='gpu',
                                                                  drop_rate=0.054640254233434514,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.023743510801055377,
                                                                  max_bin=63,
                                                                  max_depth=9,
                                                                  min_child_samples=55,
                                                                  min_split_gain=5.519443890843494,
                                                                  num_leaves=1318,
                                                                  random_state=120,
                                                                  reg_alpha=1.5534410747076202,
                                                                  reg_lambda=1.3752295358985582,
                                                                  subsample=0.7754216241777776,
                                                                  subsample_freq=2)))])",smoteen,no,Sum,,FeatureWiz,,no,0.4572636348375571,0.3449955894747773,0.2335453561357277,0.4026174319303842,0.4572636348375571,0.25274368360608673,0.12866271512712799,0.012584918462814483,0.22127328155771264,0.25274368360608673,COMPLETE
33,0.17514864167919494,2022-10-19 12:37:11.859552,2022-10-19 12:37:18.459700,0 days 00:00:06.600148,smoteen,dart,Helmert,gpu,0.03667881703877925,MutualInformation,False,false,0.03093584586160171,63,3,89,1.67814995027836,100,454,7.0,0.14697355301033624,30.86272232099015,0.9072103788072489,2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                                                  device_type='gpu',
                                                                  drop_rate=0.03667881703877925,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.03093584586160171,
                                                                  max_bin=63,
                                                                  max_depth=3,
                                                                  min_child_samples=89,
                                                                  min_split_gain=1.67814995027836,
                                                                  num_leaves=454,
                                                                  random_state=120,
                                                                  reg_alpha=0.14697355301033624,
                                                                  reg_lambda=30.86272232099015,
                                                                  subsample=0.9072103788072489,
                                                                  subsample_freq=2),
                                             number=7))])",smoteen,no,Helmert,,MutualInformation,7.0,no,0.4177020569914327,0.27839043268722485,0.17418579847173368,0.3298025072707711,0.4177020569914327,0.2766706144128625,0.17514864167919494,0.006137536782566087,0.24444149850643695,0.2766706144128625,COMPLETE
34,0.22859158516980416,2022-10-19 12:37:18.635101,2022-10-19 12:37:37.490668,0 days 00:00:18.855567,no,gbdt,Sum,gpu,,BorutaShap,False,false,0.010760999693550844,63,4,93,5.8814892602458,100,1288,,0.1494387285069786,8.521075122229304,0.722663022832005,1,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.010760999693550844,
                                                                  max_bin=63,
                                                                  max_depth=4,
                                                                  min_child_samples=93,
                                                                  min_split_gain=5.8814892602458,
                                                                  num_leaves=1288,
                                                                  random_state=120,
                                                                  reg_alpha=0.1494387285069786,
                                                                  reg_lambda=8.521075122229304,
                                                                  subsample=0.722663022832005,
                                                                  subsample_freq=1)))])",no,no,Sum,,BorutaShap,,no,0.25,0.22859163282347905,0.0,0.21056069848744294,0.25,0.25,0.22859158516980416,0.0,0.21056091707516342,0.25,COMPLETE
35,0.07300292045864204,2022-10-19 12:37:37.662872,2022-10-19 12:38:27.364456,0 days 00:00:49.701584,smoteen,gbdt,Helmert,gpu,,BorutaShap,False,true,0.01129850249683016,63,10,63,6.507507899517692,100,842,,0.18140654495926664,1.3590297236256215,0.5830255576389372,2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.01129850249683016,
                                                                  max_bin=63,
                                                                  max_depth=10,
                                                                  min_child_samples=63,
                                                                  min_split_gain=6.507507899517692,
                                                                  num_leaves=842,
                                                                  random_state=120,
                                                                  reg_alpha=0.18140654495926664,
                                                                  reg_lambda=1.3590297236256215,
                                                                  subsample=0.5830255576389372,
                                                                  subsample_freq=2)))])",smoteen,no,Helmert,,BorutaShap,,no,0.43299774201574365,0.2509941002793864,0.15874140279508706,0.32974878907345984,0.43299774201574365,0.20408591731266149,0.07300292045864204,-0.014790000816249005,0.19018279201109042,0.20408591731266149,COMPLETE
36,0.254200559940314,2022-10-19 12:38:27.528165,2022-10-19 12:38:33.800995,0 days 00:00:06.272830,smoteen,gbdt,Helmert,gpu,,MutualInformation,False,false,0.013837306672859918,63,6,100,1.3691961904091736,100,69,1.0,0.12500066545284896,4.185253082256476,0.7296241939078433,1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.013837306672859918,
                                                                  max_bin=63,
                                                                  max_depth=6,
                                                                  min_child_samples=100,
                                                                  min_split_gain=1.3691961904091736,
                                                                  num_leaves=69,
                                                                  random_state=120,
                                                                  reg_alpha=0.12500066545284896,
                                                                  reg_lambda=4.185253082256476,
                                                                  subsample=0.7296241939078433,
                                                                  subsample_freq=1),
                                             number=1))])",smoteen,no,Helmert,,MutualInformation,1.0,no,0.5328798179823377,0.5124483667728206,0.3968423571222537,0.5325415486497312,0.5328798179823377,0.2541576945162216,0.254200559940314,-0.004013598855363243,0.2733966280398425,0.2541576945162216,COMPLETE
37,0.2571004965738104,2022-10-19 12:38:33.961677,2022-10-19 12:38:40.190104,0 days 00:00:06.228427,smoteen,gbdt,Helmert,gpu,,MutualInformation,False,false,0.034861817957607795,63,6,90,0.29713147328930123,100,621,2.0,0.16206398235881606,7.363086066107266,0.5923334365725214,1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.034861817957607795,
                                                                  max_bin=63,
                                                                  max_depth=6,
                                                                  min_child_samples=90,
                                                                  min_split_gain=0.29713147328930123,
                                                                  num_leaves=621,
                                                                  random_state=120,
                                                                  reg_alpha=0.16206398235881606,
                                                                  reg_lambda=7.363086066107266,
                                                                  subsample=0.5923334365725214,
                                                                  subsample_freq=1),
                                             number=2))])",smoteen,no,Helmert,,MutualInformation,2.0,no,0.5322146906119415,0.5225880033342327,0.4015076119582565,0.5433912495748227,0.5322146906119415,0.2557134654033879,0.2571004965738104,0.003673019064899316,0.2831160394583676,0.2557134654033879,COMPLETE
38,0.16093354139552052,2022-10-19 12:38:40.384305,2022-10-19 12:38:48.744456,0 days 00:00:08.360151,smoteen,gbdt,Helmert,gpu,,FeatureWiz,False,false,0.03342397728428569,63,6,74,0.19105456800340212,100,253,,0.12260354858696874,12.708403829386716,0.6176653527556892,4,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.03342397728428569,
                                                                  max_bin=63,
                                                                  max_depth=6,
                                                                  min_child_samples=74,
                                                                  min_split_gain=0.19105456800340212,
                                                                  num_leaves=253,
                                                                  random_state=120,
                                                                  reg_alpha=0.12260354858696874,
                                                                  reg_lambda=12.708403829386716,
                                                                  subsample=0.6176653527556892,
                                                                  subsample_freq=4)))])",smoteen,no,Helmert,,FeatureWiz,,no,0.5015518564482575,0.40549277164765235,0.30296446115532855,0.48790774889234384,0.5015518564482575,0.2666451335055986,0.16093354139552052,0.054098889077583846,0.22583961206576705,0.2666451335055986,COMPLETE
39,0.2590838930453921,2022-10-19 12:38:48.915575,2022-10-19 12:38:55.670181,0 days 00:00:06.754606,smoteen,gbdt,Helmert,gpu,,MutualInformation,False,false,0.012645600571141159,63,9,96,1.1801012948801333,100,496,2.0,0.5344083567510048,0.5262243920867803,0.8854984276029856,4,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.012645600571141159,
                                                                  max_bin=63,
                                                                  max_depth=9,
                                                                  min_child_samples=96,
                                                                  min_split_gain=1.1801012948801333,
                                                                  num_leaves=496,
                                                                  random_state=120,
                                                                  reg_alpha=0.5344083567510048,
                                                                  reg_lambda=0.5262243920867803,
                                                                  subsample=0.8854984276029856,
                                                                  subsample_freq=4),
                                             number=2))])",smoteen,no,Helmert,,MutualInformation,2.0,no,0.5125986078886311,0.5080499897362002,0.3887384044860364,0.5366390352908684,0.5125986078886311,0.25958046224519093,0.2590838930453921,0.010501489572274614,0.28339093404567134,0.25958046224519093,COMPLETE
