,Timestamp
2020/04/27 11:00:12 am CET,1
2020/04/27 11:02:36 am CET,1
2020/04/27 11:02:40 am CET,1
2020/04/27 11:04:01 am CET,1
2020/04/27 11:17:31 am CET,1
2020/04/27 11:18:12 am CET,1
2020/04/27 11:22:00 am CET,1
2020/04/27 11:27:38 am CET,1
2020/04/27 11:28:53 am CET,1
2020/05/01 10:42:42 am CET,1
2020/05/01 10:57:51 am CET,1
2020/05/01 11:08:56 am CET,1
2020/05/11 12:13:17 pm CET,1
2020/05/11 9:57:14 am CET,1
2020/05/11 10:10:48 am CET,1
2020/05/11 10:11:18 am CET,1
2020/05/11 10:46:22 am CET,1
2020/05/11 11:15:33 am CET,1
2020/05/11 11:24:18 am CET,1
2020/05/11 11:26:01 am CET,1
2020/05/11 11:29:33 am CET,1
2020/05/11 11:31:45 am CET,1
2020/05/11 11:34:14 am CET,1
2020/05/11 11:49:23 am CET,1
2020/05/11 11:54:38 am CET,1
2020/05/11 12:15:29 pm CET,1
2020/05/11 8:43:59 am CET,1
2020/05/11 1:14:31 pm CET,1
2020/05/11 1:45:41 pm CET,1
2020/05/11 2:27:07 pm CET,1
2020/05/11 2:41:21 pm CET,1
2020/05/11 2:52:49 pm CET,1
2020/05/11 3:07:19 pm CET,1
2020/05/11 5:16:52 pm CET,1
2020/05/11 5:35:18 pm CET,1
2020/05/11 8:47:16 pm CET,1
2020/05/12 9:34:44 am CET,1
2020/05/12 10:03:47 am CET,1
2020/05/12 10:18:58 am CET,1
2020/05/11 9:37:38 am CET,1
2020/05/09 8:00:25 pm CET,1
2020/05/12 11:36:43 am CET,1
2020/05/07 4:04:09 pm CET,1
2020/05/07 9:24:07 am CET,1
2020/05/07 9:40:56 am CET,1
2020/05/07 10:01:39 am CET,1
2020/05/07 10:10:00 am CET,1
2020/05/07 10:45:02 am CET,1
2020/05/07 11:13:09 am CET,1
2020/05/07 11:21:13 am CET,1
2020/05/07 11:31:51 am CET,1
2020/05/07 12:09:21 pm CET,1
2020/05/07 12:53:33 pm CET,1
2020/05/07 2:06:24 pm CET,1
2020/05/07 3:38:47 pm CET,1
2020/05/07 4:20:57 pm CET,1
2020/05/09 2:40:12 pm CET,1
2020/05/07 5:54:22 pm CET,1
2020/05/07 7:26:30 pm CET,1
2020/05/07 8:20:20 pm CET,1
2020/05/07 8:38:16 pm CET,1
2020/05/07 8:45:07 pm CET,1
2020/05/07 8:45:09 pm CET,1
2020/05/07 9:36:02 pm CET,1
2020/05/07 10:57:31 pm CET,1
2020/05/08 12:24:29 pm CET,1
2020/05/08 12:36:55 pm CET,1
2020/05/08 9:13:59 pm CET,1
2020/05/09 11:36:26 am CET,1
2020/05/12 11:08:57 am CET,1
2020/05/12 11:47:42 am CET,1
2020/05/01 11:22:29 am CET,1
2020/05/13 5:05:16 pm CET,1
2020/05/13 10:29:16 am CET,1
2020/05/13 11:09:12 am CET,1
2020/05/13 12:26:43 pm CET,1
2020/05/13 12:38:28 pm CET,1
2020/05/13 12:55:39 pm CET,1
2020/05/13 12:59:42 pm CET,1
2020/05/13 1:10:37 pm CET,1
2020/05/13 1:38:25 pm CET,1
2020/05/13 2:14:51 pm CET,1
2020/05/13 3:28:56 pm CET,1
2020/05/13 3:30:25 pm CET,1
2020/05/13 4:13:26 pm CET,1
2020/05/13 6:25:39 pm CET,1
2020/05/13 9:58:39 am CET,1
2020/05/13 6:29:14 pm CET,1
2020/05/13 9:03:05 pm CET,1
2020/05/13 9:04:06 pm CET,1
2020/05/13 9:07:45 pm CET,1
2020/05/13 10:19:14 pm CET,1
2020/05/14 9:53:36 am CET,1
2020/05/14 10:20:03 am CET,1
2020/05/14 11:43:45 am CET,1
2020/05/14 11:44:18 am CET,1
2020/05/14 11:48:08 am CET,1
2020/05/14 11:50:07 am CET,1
2020/05/14 11:58:01 am CET,1
2020/05/13 10:02:04 am CET,1
2020/05/13 9:55:58 am CET,1
2020/05/12 11:54:43 am CET,1
2020/05/12 3:29:31 pm CET,1
2020/05/12 11:54:49 am CET,1
2020/05/12 12:01:27 pm CET,1
2020/05/12 12:31:53 pm CET,1
2020/05/12 12:41:48 pm CET,1
2020/05/12 12:54:31 pm CET,1
2020/05/12 12:56:18 pm CET,1
2020/05/12 1:25:11 pm CET,1
2020/05/12 1:26:23 pm CET,1
2020/05/12 1:35:43 pm CET,1
2020/05/12 1:55:18 pm CET,1
2020/05/12 3:01:46 pm CET,1
2020/05/12 3:02:49 pm CET,1
2020/05/12 3:55:29 pm CET,1
2020/05/13 9:50:39 am CET,1
2020/05/12 4:20:50 pm CET,1
2020/05/12 4:57:21 pm CET,1
2020/05/12 5:00:56 pm CET,1
2020/05/12 5:57:06 pm CET,1
2020/05/12 6:16:28 pm CET,1
2020/05/12 7:28:07 pm CET,1
2020/05/13 8:31:05 am CET,1
2020/05/13 8:38:30 am CET,1
2020/05/13 9:10:53 am CET,1
2020/05/13 9:32:18 am CET,1
2020/05/13 9:42:51 am CET,1
2020/05/13 9:49:38 am CET,1
2020/05/07 9:17:10 am CET,1
2020/05/07 9:01:06 am CET,1
2020/05/06 6:29:32 pm CET,1
2020/05/03 9:58:14 pm CET,1
2020/05/02 1:21:43 pm CET,1
2020/05/02 1:39:34 pm CET,1
2020/05/02 2:17:38 pm CET,1
2020/05/02 2:22:34 pm CET,1
2020/05/02 4:19:56 pm CET,1
2020/05/02 7:05:51 pm CET,1
2020/05/02 8:39:20 pm CET,1
2020/05/03 2:32:46 pm CET,1
2020/05/03 5:15:15 pm CET,1
2020/05/03 5:32:09 pm CET,1
2020/05/03 8:10:13 pm CET,1
2020/05/03 8:26:07 pm CET,1
2020/05/04 10:04:43 am CET,1
2020/05/02 9:57:20 am CET,1
2020/05/04 10:45:34 am CET,1
2020/05/04 11:16:29 am CET,1
2020/05/04 11:25:43 am CET,1
2020/05/04 11:27:55 am CET,1
2020/05/04 11:29:26 am CET,1
2020/05/04 11:29:39 am CET,1
2020/05/04 11:44:47 am CET,1
2020/05/04 11:51:06 am CET,1
2020/05/04 11:51:22 am CET,1
2020/05/04 11:58:26 am CET,1
2020/05/04 1:03:55 pm CET,1
2020/05/04 1:14:28 pm CET,1
2020/05/02 10:44:55 am CET,1
2020/05/02 8:16:34 am CET,1
2020/05/06 4:41:26 pm CET,1
2020/05/01 2:07:04 pm CET,1
2020/05/01 11:43:02 am CET,1
2020/05/01 11:48:35 am CET,1
2020/05/01 11:54:39 am CET,1
2020/05/01 12:11:26 pm CET,1
2020/05/01 12:12:39 pm CET,1
2020/05/01 12:23:14 pm CET,1
2020/05/01 12:32:16 pm CET,1
2020/05/01 12:38:09 pm CET,1
2020/05/01 12:48:18 pm CET,1
2020/05/01 12:54:03 pm CET,1
2020/05/01 1:27:25 pm CET,1
2020/05/01 1:58:25 pm CET,1
2020/05/01 2:12:47 pm CET,1
2020/05/01 10:28:02 pm CET,1
2020/05/01 2:34:51 pm CET,1
2020/05/01 2:35:14 pm CET,1
2020/05/01 2:43:23 pm CET,1
2020/05/01 2:55:01 pm CET,1
2020/05/01 3:01:05 pm CET,1
2020/05/01 3:34:07 pm CET,1
2020/05/01 3:39:24 pm CET,1
2020/05/01 3:55:32 pm CET,1
2020/05/01 4:17:28 pm CET,1
2020/05/01 5:30:13 pm CET,1
2020/05/01 6:08:00 pm CET,1
2020/05/01 7:01:31 pm CET,1
2020/05/04 1:23:41 pm CET,1
2020/05/04 2:31:13 pm CET,1
2020/05/04 2:35:08 pm CET,1
2020/05/05 6:40:23 pm CET,1
2020/05/05 3:25:28 pm CET,1
2020/05/05 3:51:11 pm CET,1
2020/05/05 3:56:13 pm CET,1
2020/05/05 3:56:15 pm CET,1
2020/05/05 4:11:15 pm CET,1
2020/05/05 4:33:27 pm CET,1
2020/05/05 4:55:12 pm CET,1
2020/05/05 5:15:35 pm CET,1
2020/05/05 5:17:42 pm CET,1
2020/05/05 5:26:26 pm CET,1
2020/05/05 5:59:59 pm CET,1
2020/05/05 6:26:17 pm CET,1
2020/05/05 6:49:55 pm CET,1
2020/05/04 3:42:57 pm CET,1
2020/05/05 6:50:30 pm CET,1
2020/05/05 6:51:09 pm CET,1
2020/05/05 7:43:47 pm CET,1
2020/05/05 10:10:41 pm CET,1
2020/05/05 10:32:00 pm CET,1
2020/05/06 10:23:59 am CET,1
2020/05/06 10:30:11 am CET,1
2020/05/06 10:30:38 am CET,1
2020/05/06 10:49:54 am CET,1
2020/05/06 12:33:31 pm CET,1
2020/05/06 3:45:46 pm CET,1
2020/05/06 4:00:54 pm CET,1
2020/05/05 3:11:37 pm CET,1
2020/05/05 3:02:59 pm CET,1
2020/05/05 3:02:16 pm CET,1
2020/05/05 2:59:14 pm CET,1
2020/05/04 4:41:00 pm CET,1
2020/05/04 5:12:28 pm CET,1
2020/05/04 5:15:15 pm CET,1
2020/05/04 5:22:26 pm CET,1
2020/05/04 6:41:03 pm CET,1
2020/05/04 7:19:56 pm CET,1
2020/05/05 12:01:38 am CET,1
2020/05/05 8:51:17 am CET,1
2020/05/05 10:06:48 am CET,1
2020/05/05 10:09:55 am CET,1
2020/05/05 10:20:51 am CET,1
2020/05/05 10:41:08 am CET,1
2020/05/05 10:55:55 am CET,1
2020/05/05 11:11:43 am CET,1
2020/05/05 12:02:30 pm CET,1
2020/05/05 1:25:40 pm CET,1
2020/05/05 1:28:38 pm CET,1
2020/05/05 1:34:12 pm CET,1
2020/05/05 1:36:57 pm CET,1
2020/05/05 1:43:33 pm CET,1
2020/05/05 1:49:16 pm CET,1
2020/05/05 1:55:45 pm CET,1
2020/05/05 1:59:39 pm CET,1
2020/05/05 2:55:13 pm CET,1
2020/05/05 2:57:34 pm CET,1
2020/06/08 9:49:43 pm CET,1
